Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
02-08-2024;17:30:00;02-08-2024;17:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;17:45:00;02-08-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
02-08-2024;17:45:00;02-08-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;17:45:00;02-08-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-08-2024;17:45:00;02-08-2024;18:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;18:00:00;02-08-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
02-08-2024;18:00:00;02-08-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;18:00:00;02-08-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-08-2024;18:00:00;02-08-2024;18:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;18:15:00;02-08-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
02-08-2024;18:15:00;02-08-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;18:15:00;02-08-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-08-2024;18:15:00;02-08-2024;18:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;18:30:00;02-08-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
02-08-2024;18:30:00;02-08-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;18:30:00;02-08-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-08-2024;18:30:00;02-08-2024;18:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;18:45:00;02-08-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
02-08-2024;18:45:00;02-08-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;18:45:00;02-08-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-08-2024;18:45:00;02-08-2024;19:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;19:00:00;02-08-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
02-08-2024;19:00:00;02-08-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;19:00:00;02-08-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-08-2024;19:00:00;02-08-2024;19:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;19:15:00;02-08-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
02-08-2024;19:15:00;02-08-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;19:15:00;02-08-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-08-2024;19:15:00;02-08-2024;19:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;19:30:00;02-08-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
02-08-2024;19:30:00;02-08-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;19:30:00;02-08-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-08-2024;19:30:00;02-08-2024;19:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;19:45:00;02-08-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
02-08-2024;19:45:00;02-08-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;19:45:00;02-08-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-08-2024;19:45:00;02-08-2024;20:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;20:00:00;02-08-2024;20:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
02-08-2024;20:00:00;02-08-2024;20:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;20:00:00;02-08-2024;20:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
02-08-2024;20:00:00;02-08-2024;20:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;20:15:00;02-08-2024;20:30:00;="541448800000018463";;AMR-meter;Afname Actief;0,625;kWh;Gevalideerd;
02-08-2024;20:15:00;02-08-2024;20:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,323;kVArh;Gevalideerd;
02-08-2024;20:15:00;02-08-2024;20:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
02-08-2024;20:15:00;02-08-2024;20:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;20:30:00;02-08-2024;20:45:00;="541448800000018463";;AMR-meter;Afname Actief;8,750;kWh;Gevalideerd;
02-08-2024;20:30:00;02-08-2024;20:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;20:30:00;02-08-2024;20:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
02-08-2024;20:30:00;02-08-2024;20:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;20:45:00;02-08-2024;21:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
02-08-2024;20:45:00;02-08-2024;21:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;20:45:00;02-08-2024;21:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
02-08-2024;20:45:00;02-08-2024;21:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;21:00:00;02-08-2024;21:15:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
02-08-2024;21:00:00;02-08-2024;21:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;21:00:00;02-08-2024;21:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
02-08-2024;21:00:00;02-08-2024;21:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;21:15:00;02-08-2024;21:30:00;="541448800000018463";;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
02-08-2024;21:15:00;02-08-2024;21:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;21:15:00;02-08-2024;21:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
02-08-2024;21:15:00;02-08-2024;21:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;21:30:00;02-08-2024;21:45:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
02-08-2024;21:30:00;02-08-2024;21:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;21:30:00;02-08-2024;21:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
02-08-2024;21:30:00;02-08-2024;21:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;21:45:00;02-08-2024;22:00:00;="541448800000018463";;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
02-08-2024;21:45:00;02-08-2024;22:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;21:45:00;02-08-2024;22:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
02-08-2024;21:45:00;02-08-2024;22:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;22:00:00;02-08-2024;22:15:00;="541448800000018463";;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
02-08-2024;22:00:00;02-08-2024;22:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;22:00:00;02-08-2024;22:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
02-08-2024;22:00:00;02-08-2024;22:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;22:15:00;02-08-2024;22:30:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
02-08-2024;22:15:00;02-08-2024;22:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;22:15:00;02-08-2024;22:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
02-08-2024;22:15:00;02-08-2024;22:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;22:30:00;02-08-2024;22:45:00;="541448800000018463";;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
02-08-2024;22:30:00;02-08-2024;22:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;22:30:00;02-08-2024;22:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
02-08-2024;22:30:00;02-08-2024;22:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;22:45:00;02-08-2024;23:00:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
02-08-2024;22:45:00;02-08-2024;23:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;22:45:00;02-08-2024;23:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
02-08-2024;22:45:00;02-08-2024;23:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;23:00:00;02-08-2024;23:15:00;="541448800000018463";;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
02-08-2024;23:00:00;02-08-2024;23:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;23:00:00;02-08-2024;23:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
02-08-2024;23:00:00;02-08-2024;23:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;23:15:00;02-08-2024;23:30:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
02-08-2024;23:15:00;02-08-2024;23:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;23:15:00;02-08-2024;23:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
02-08-2024;23:15:00;02-08-2024;23:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;23:30:00;02-08-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Actief;13,125;kWh;Gevalideerd;
02-08-2024;23:30:00;02-08-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;23:30:00;02-08-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
02-08-2024;23:30:00;02-08-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
02-08-2024;23:45:00;03-08-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
02-08-2024;23:45:00;03-08-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
02-08-2024;23:45:00;03-08-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
02-08-2024;23:45:00;03-08-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;00:00:00;03-08-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
03-08-2024;00:00:00;03-08-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;00:00:00;03-08-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;00:00:00;03-08-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;00:15:00;03-08-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
03-08-2024;00:15:00;03-08-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;00:15:00;03-08-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
03-08-2024;00:15:00;03-08-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;00:30:00;03-08-2024;00:45:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
03-08-2024;00:30:00;03-08-2024;00:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;00:30:00;03-08-2024;00:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;00:30:00;03-08-2024;00:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;00:45:00;03-08-2024;01:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
03-08-2024;00:45:00;03-08-2024;01:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;00:45:00;03-08-2024;01:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;00:45:00;03-08-2024;01:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;01:00:00;03-08-2024;01:15:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
03-08-2024;01:00:00;03-08-2024;01:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;01:00:00;03-08-2024;01:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
03-08-2024;01:00:00;03-08-2024;01:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;01:15:00;03-08-2024;01:30:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
03-08-2024;01:15:00;03-08-2024;01:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;01:15:00;03-08-2024;01:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;01:15:00;03-08-2024;01:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;01:30:00;03-08-2024;01:45:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
03-08-2024;01:30:00;03-08-2024;01:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;01:30:00;03-08-2024;01:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;01:30:00;03-08-2024;01:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;01:45:00;03-08-2024;02:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
03-08-2024;01:45:00;03-08-2024;02:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;01:45:00;03-08-2024;02:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
03-08-2024;01:45:00;03-08-2024;02:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;02:00:00;03-08-2024;02:15:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
03-08-2024;02:00:00;03-08-2024;02:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;02:00:00;03-08-2024;02:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
03-08-2024;02:00:00;03-08-2024;02:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;02:15:00;03-08-2024;02:30:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
03-08-2024;02:15:00;03-08-2024;02:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;02:15:00;03-08-2024;02:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
03-08-2024;02:15:00;03-08-2024;02:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;02:30:00;03-08-2024;02:45:00;="541448800000018463";;AMR-meter;Afname Actief;12,500;kWh;Gevalideerd;
03-08-2024;02:30:00;03-08-2024;02:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;02:30:00;03-08-2024;02:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;02:30:00;03-08-2024;02:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;02:45:00;03-08-2024;03:00:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
03-08-2024;02:45:00;03-08-2024;03:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;02:45:00;03-08-2024;03:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
03-08-2024;02:45:00;03-08-2024;03:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;03:00:00;03-08-2024;03:15:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
03-08-2024;03:00:00;03-08-2024;03:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;03:00:00;03-08-2024;03:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;03:00:00;03-08-2024;03:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;03:15:00;03-08-2024;03:30:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
03-08-2024;03:15:00;03-08-2024;03:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;03:15:00;03-08-2024;03:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
03-08-2024;03:15:00;03-08-2024;03:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;03:30:00;03-08-2024;03:45:00;="541448800000018463";;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
03-08-2024;03:30:00;03-08-2024;03:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;03:30:00;03-08-2024;03:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;03:30:00;03-08-2024;03:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;03:45:00;03-08-2024;04:00:00;="541448800000018463";;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
03-08-2024;03:45:00;03-08-2024;04:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;03:45:00;03-08-2024;04:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
03-08-2024;03:45:00;03-08-2024;04:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;04:00:00;03-08-2024;04:15:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
03-08-2024;04:00:00;03-08-2024;04:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;04:00:00;03-08-2024;04:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;04:00:00;03-08-2024;04:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;04:15:00;03-08-2024;04:30:00;="541448800000018463";;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
03-08-2024;04:15:00;03-08-2024;04:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;04:15:00;03-08-2024;04:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
03-08-2024;04:15:00;03-08-2024;04:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;04:30:00;03-08-2024;04:45:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
03-08-2024;04:30:00;03-08-2024;04:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;04:30:00;03-08-2024;04:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;04:30:00;03-08-2024;04:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;04:45:00;03-08-2024;05:00:00;="541448800000018463";;AMR-meter;Afname Actief;15,000;kWh;Gevalideerd;
03-08-2024;04:45:00;03-08-2024;05:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;04:45:00;03-08-2024;05:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
03-08-2024;04:45:00;03-08-2024;05:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;05:00:00;03-08-2024;05:15:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
03-08-2024;05:00:00;03-08-2024;05:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;05:00:00;03-08-2024;05:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
03-08-2024;05:00:00;03-08-2024;05:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;05:15:00;03-08-2024;05:30:00;="541448800000018463";;AMR-meter;Afname Actief;13,750;kWh;Gevalideerd;
03-08-2024;05:15:00;03-08-2024;05:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-08-2024;05:15:00;03-08-2024;05:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;4,375;kVArh;Gevalideerd;
03-08-2024;05:15:00;03-08-2024;05:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
03-08-2024;05:30:00;03-08-2024;05:45:00;="541448800000018463";;AMR-meter;Afname Actief;11,875;kWh;Gevalideerd;
03-08-2024;05:30:00;03-08-2024;05:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
