Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
12-01-2026;00:30:00;12-01-2026;00:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;00:30:00;12-01-2026;00:45:00;="541448800000018463";;AMR-meter;Afname Inductief;20,000;kVArh;Gevalideerd;
12-01-2026;00:45:00;12-01-2026;01:00:00;="541448800000018463";;AMR-meter;Afname Actief;73,750;kWh;Gevalideerd;
12-01-2026;00:45:00;12-01-2026;01:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;00:45:00;12-01-2026;01:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;00:45:00;12-01-2026;01:00:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
12-01-2026;01:00:00;12-01-2026;01:15:00;="541448800000018463";;AMR-meter;Afname Actief;69,375;kWh;Gevalideerd;
12-01-2026;01:00:00;12-01-2026;01:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;01:00:00;12-01-2026;01:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;01:00:00;12-01-2026;01:15:00;="541448800000018463";;AMR-meter;Afname Inductief;15,625;kVArh;Gevalideerd;
12-01-2026;01:15:00;12-01-2026;01:30:00;="541448800000018463";;AMR-meter;Afname Actief;71,875;kWh;Gevalideerd;
12-01-2026;01:15:00;12-01-2026;01:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;01:15:00;12-01-2026;01:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;01:15:00;12-01-2026;01:30:00;="541448800000018463";;AMR-meter;Afname Inductief;16,875;kVArh;Gevalideerd;
12-01-2026;01:30:00;12-01-2026;01:45:00;="541448800000018463";;AMR-meter;Afname Actief;74,375;kWh;Gevalideerd;
12-01-2026;01:30:00;12-01-2026;01:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;01:30:00;12-01-2026;01:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;01:30:00;12-01-2026;01:45:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
12-01-2026;01:45:00;12-01-2026;02:00:00;="541448800000018463";;AMR-meter;Afname Actief;71,250;kWh;Gevalideerd;
12-01-2026;01:45:00;12-01-2026;02:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;01:45:00;12-01-2026;02:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;01:45:00;12-01-2026;02:00:00;="541448800000018463";;AMR-meter;Afname Inductief;17,500;kVArh;Gevalideerd;
12-01-2026;02:00:00;12-01-2026;02:15:00;="541448800000018463";;AMR-meter;Afname Actief;81,250;kWh;Gevalideerd;
12-01-2026;02:00:00;12-01-2026;02:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;02:00:00;12-01-2026;02:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;02:00:00;12-01-2026;02:15:00;="541448800000018463";;AMR-meter;Afname Inductief;18,125;kVArh;Gevalideerd;
12-01-2026;02:15:00;12-01-2026;02:30:00;="541448800000018463";;AMR-meter;Afname Actief;87,500;kWh;Gevalideerd;
12-01-2026;02:15:00;12-01-2026;02:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;02:15:00;12-01-2026;02:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;02:15:00;12-01-2026;02:30:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
12-01-2026;02:30:00;12-01-2026;02:45:00;="541448800000018463";;AMR-meter;Afname Actief;86,250;kWh;Gevalideerd;
12-01-2026;02:30:00;12-01-2026;02:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;02:30:00;12-01-2026;02:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;02:30:00;12-01-2026;02:45:00;="541448800000018463";;AMR-meter;Afname Inductief;18,125;kVArh;Gevalideerd;
12-01-2026;02:45:00;12-01-2026;03:00:00;="541448800000018463";;AMR-meter;Afname Actief;76,875;kWh;Gevalideerd;
12-01-2026;02:45:00;12-01-2026;03:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;02:45:00;12-01-2026;03:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;02:45:00;12-01-2026;03:00:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
12-01-2026;03:00:00;12-01-2026;03:15:00;="541448800000018463";;AMR-meter;Afname Actief;84,375;kWh;Gevalideerd;
12-01-2026;03:00:00;12-01-2026;03:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;03:00:00;12-01-2026;03:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;03:00:00;12-01-2026;03:15:00;="541448800000018463";;AMR-meter;Afname Inductief;20,000;kVArh;Gevalideerd;
12-01-2026;03:15:00;12-01-2026;03:30:00;="541448800000018463";;AMR-meter;Afname Actief;79,375;kWh;Gevalideerd;
12-01-2026;03:15:00;12-01-2026;03:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;03:15:00;12-01-2026;03:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;03:15:00;12-01-2026;03:30:00;="541448800000018463";;AMR-meter;Afname Inductief;16,250;kVArh;Gevalideerd;
12-01-2026;03:30:00;12-01-2026;03:45:00;="541448800000018463";;AMR-meter;Afname Actief;86,875;kWh;Gevalideerd;
12-01-2026;03:30:00;12-01-2026;03:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;03:30:00;12-01-2026;03:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;03:30:00;12-01-2026;03:45:00;="541448800000018463";;AMR-meter;Afname Inductief;20,000;kVArh;Gevalideerd;
12-01-2026;03:45:00;12-01-2026;04:00:00;="541448800000018463";;AMR-meter;Afname Actief;82,500;kWh;Gevalideerd;
12-01-2026;03:45:00;12-01-2026;04:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;03:45:00;12-01-2026;04:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;03:45:00;12-01-2026;04:00:00;="541448800000018463";;AMR-meter;Afname Inductief;17,500;kVArh;Gevalideerd;
12-01-2026;04:00:00;12-01-2026;04:15:00;="541448800000018463";;AMR-meter;Afname Actief;80,000;kWh;Gevalideerd;
12-01-2026;04:00:00;12-01-2026;04:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;04:00:00;12-01-2026;04:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;04:00:00;12-01-2026;04:15:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
12-01-2026;04:15:00;12-01-2026;04:30:00;="541448800000018463";;AMR-meter;Afname Actief;90,625;kWh;Gevalideerd;
12-01-2026;04:15:00;12-01-2026;04:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;04:15:00;12-01-2026;04:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;04:15:00;12-01-2026;04:30:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
12-01-2026;04:30:00;12-01-2026;04:45:00;="541448800000018463";;AMR-meter;Afname Actief;93,125;kWh;Gevalideerd;
12-01-2026;04:30:00;12-01-2026;04:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;04:30:00;12-01-2026;04:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;04:30:00;12-01-2026;04:45:00;="541448800000018463";;AMR-meter;Afname Inductief;22,500;kVArh;Gevalideerd;
12-01-2026;04:45:00;12-01-2026;05:00:00;="541448800000018463";;AMR-meter;Afname Actief;85,000;kWh;Gevalideerd;
12-01-2026;04:45:00;12-01-2026;05:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;04:45:00;12-01-2026;05:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;04:45:00;12-01-2026;05:00:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
12-01-2026;05:00:00;12-01-2026;05:15:00;="541448800000018463";;AMR-meter;Afname Actief;93,750;kWh;Gevalideerd;
12-01-2026;05:00:00;12-01-2026;05:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;05:00:00;12-01-2026;05:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;05:00:00;12-01-2026;05:15:00;="541448800000018463";;AMR-meter;Afname Inductief;22,500;kVArh;Gevalideerd;
12-01-2026;05:15:00;12-01-2026;05:30:00;="541448800000018463";;AMR-meter;Afname Actief;95,625;kWh;Gevalideerd;
12-01-2026;05:15:00;12-01-2026;05:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;05:15:00;12-01-2026;05:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;05:15:00;12-01-2026;05:30:00;="541448800000018463";;AMR-meter;Afname Inductief;21,875;kVArh;Gevalideerd;
12-01-2026;05:30:00;12-01-2026;05:45:00;="541448800000018463";;AMR-meter;Afname Actief;91,875;kWh;Gevalideerd;
12-01-2026;05:30:00;12-01-2026;05:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;05:30:00;12-01-2026;05:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;05:30:00;12-01-2026;05:45:00;="541448800000018463";;AMR-meter;Afname Inductief;22,500;kVArh;Gevalideerd;
12-01-2026;05:45:00;12-01-2026;06:00:00;="541448800000018463";;AMR-meter;Afname Actief;99,375;kWh;Gevalideerd;
12-01-2026;05:45:00;12-01-2026;06:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;05:45:00;12-01-2026;06:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;05:45:00;12-01-2026;06:00:00;="541448800000018463";;AMR-meter;Afname Inductief;21,875;kVArh;Gevalideerd;
12-01-2026;06:00:00;12-01-2026;06:15:00;="541448800000018463";;AMR-meter;Afname Actief;101,250;kWh;Gevalideerd;
12-01-2026;06:00:00;12-01-2026;06:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;06:00:00;12-01-2026;06:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;06:00:00;12-01-2026;06:15:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
12-01-2026;06:15:00;12-01-2026;06:30:00;="541448800000018463";;AMR-meter;Afname Actief;100,625;kWh;Gevalideerd;
12-01-2026;06:15:00;12-01-2026;06:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;06:15:00;12-01-2026;06:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;06:15:00;12-01-2026;06:30:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
12-01-2026;06:30:00;12-01-2026;06:45:00;="541448800000018463";;AMR-meter;Afname Actief;96,875;kWh;Gevalideerd;
12-01-2026;06:30:00;12-01-2026;06:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;06:30:00;12-01-2026;06:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;06:30:00;12-01-2026;06:45:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
12-01-2026;06:45:00;12-01-2026;07:00:00;="541448800000018463";;AMR-meter;Afname Actief;97,500;kWh;Gevalideerd;
12-01-2026;06:45:00;12-01-2026;07:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;06:45:00;12-01-2026;07:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;06:45:00;12-01-2026;07:00:00;="541448800000018463";;AMR-meter;Afname Inductief;20,000;kVArh;Gevalideerd;
12-01-2026;07:00:00;12-01-2026;07:15:00;="541448800000018463";;AMR-meter;Afname Actief;103,750;kWh;Gevalideerd;
12-01-2026;07:00:00;12-01-2026;07:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;07:00:00;12-01-2026;07:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;07:00:00;12-01-2026;07:15:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
12-01-2026;07:15:00;12-01-2026;07:30:00;="541448800000018463";;AMR-meter;Afname Actief;106,250;kWh;Gevalideerd;
12-01-2026;07:15:00;12-01-2026;07:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;07:15:00;12-01-2026;07:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;07:15:00;12-01-2026;07:30:00;="541448800000018463";;AMR-meter;Afname Inductief;23,125;kVArh;Gevalideerd;
12-01-2026;07:30:00;12-01-2026;07:45:00;="541448800000018463";;AMR-meter;Afname Actief;103,125;kWh;Gevalideerd;
12-01-2026;07:30:00;12-01-2026;07:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;07:30:00;12-01-2026;07:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;07:30:00;12-01-2026;07:45:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
12-01-2026;07:45:00;12-01-2026;08:00:00;="541448800000018463";;AMR-meter;Afname Actief;116,250;kWh;Gevalideerd;
12-01-2026;07:45:00;12-01-2026;08:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;07:45:00;12-01-2026;08:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;07:45:00;12-01-2026;08:00:00;="541448800000018463";;AMR-meter;Afname Inductief;21,875;kVArh;Gevalideerd;
12-01-2026;08:00:00;12-01-2026;08:15:00;="541448800000018463";;AMR-meter;Afname Actief;120,625;kWh;Gevalideerd;
12-01-2026;08:00:00;12-01-2026;08:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;08:00:00;12-01-2026;08:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;08:00:00;12-01-2026;08:15:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
12-01-2026;08:15:00;12-01-2026;08:30:00;="541448800000018463";;AMR-meter;Afname Actief;130,000;kWh;Gevalideerd;
12-01-2026;08:15:00;12-01-2026;08:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;08:15:00;12-01-2026;08:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;08:15:00;12-01-2026;08:30:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
12-01-2026;08:30:00;12-01-2026;08:45:00;="541448800000018463";;AMR-meter;Afname Actief;141,250;kWh;Gevalideerd;
12-01-2026;08:30:00;12-01-2026;08:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;08:30:00;12-01-2026;08:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;08:30:00;12-01-2026;08:45:00;="541448800000018463";;AMR-meter;Afname Inductief;22,500;kVArh;Gevalideerd;
12-01-2026;08:45:00;12-01-2026;09:00:00;="541448800000018463";;AMR-meter;Afname Actief;141,250;kWh;Gevalideerd;
12-01-2026;08:45:00;12-01-2026;09:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;08:45:00;12-01-2026;09:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;08:45:00;12-01-2026;09:00:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
12-01-2026;09:00:00;12-01-2026;09:15:00;="541448800000018463";;AMR-meter;Afname Actief;136,875;kWh;Gevalideerd;
12-01-2026;09:00:00;12-01-2026;09:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;09:00:00;12-01-2026;09:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;09:00:00;12-01-2026;09:15:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
12-01-2026;09:15:00;12-01-2026;09:30:00;="541448800000018463";;AMR-meter;Afname Actief;136,875;kWh;Gevalideerd;
12-01-2026;09:15:00;12-01-2026;09:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;09:15:00;12-01-2026;09:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;09:15:00;12-01-2026;09:30:00;="541448800000018463";;AMR-meter;Afname Inductief;20,000;kVArh;Gevalideerd;
12-01-2026;09:30:00;12-01-2026;09:45:00;="541448800000018463";;AMR-meter;Afname Actief;141,250;kWh;Gevalideerd;
12-01-2026;09:30:00;12-01-2026;09:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;09:30:00;12-01-2026;09:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;09:30:00;12-01-2026;09:45:00;="541448800000018463";;AMR-meter;Afname Inductief;18,750;kVArh;Gevalideerd;
12-01-2026;09:45:00;12-01-2026;10:00:00;="541448800000018463";;AMR-meter;Afname Actief;133,125;kWh;Gevalideerd;
12-01-2026;09:45:00;12-01-2026;10:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;09:45:00;12-01-2026;10:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;09:45:00;12-01-2026;10:00:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
12-01-2026;10:00:00;12-01-2026;10:15:00;="541448800000018463";;AMR-meter;Afname Actief;138,750;kWh;Gevalideerd;
12-01-2026;10:00:00;12-01-2026;10:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;10:00:00;12-01-2026;10:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;10:00:00;12-01-2026;10:15:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
12-01-2026;10:15:00;12-01-2026;10:30:00;="541448800000018463";;AMR-meter;Afname Actief;141,875;kWh;Gevalideerd;
12-01-2026;10:15:00;12-01-2026;10:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;10:15:00;12-01-2026;10:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;10:15:00;12-01-2026;10:30:00;="541448800000018463";;AMR-meter;Afname Inductief;20,625;kVArh;Gevalideerd;
12-01-2026;10:30:00;12-01-2026;10:45:00;="541448800000018463";;AMR-meter;Afname Actief;125,625;kWh;Gevalideerd;
12-01-2026;10:30:00;12-01-2026;10:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;10:30:00;12-01-2026;10:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;10:30:00;12-01-2026;10:45:00;="541448800000018463";;AMR-meter;Afname Inductief;22,500;kVArh;Gevalideerd;
12-01-2026;10:45:00;12-01-2026;11:00:00;="541448800000018463";;AMR-meter;Afname Actief;116,250;kWh;Gevalideerd;
12-01-2026;10:45:00;12-01-2026;11:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;10:45:00;12-01-2026;11:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;10:45:00;12-01-2026;11:00:00;="541448800000018463";;AMR-meter;Afname Inductief;21,875;kVArh;Gevalideerd;
12-01-2026;11:00:00;12-01-2026;11:15:00;="541448800000018463";;AMR-meter;Afname Actief;101,250;kWh;Gevalideerd;
12-01-2026;11:00:00;12-01-2026;11:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;11:00:00;12-01-2026;11:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;11:00:00;12-01-2026;11:15:00;="541448800000018463";;AMR-meter;Afname Inductief;22,500;kVArh;Gevalideerd;
12-01-2026;11:15:00;12-01-2026;11:30:00;="541448800000018463";;AMR-meter;Afname Actief;107,500;kWh;Gevalideerd;
12-01-2026;11:15:00;12-01-2026;11:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;11:15:00;12-01-2026;11:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;11:15:00;12-01-2026;11:30:00;="541448800000018463";;AMR-meter;Afname Inductief;25,000;kVArh;Gevalideerd;
12-01-2026;11:30:00;12-01-2026;11:45:00;="541448800000018463";;AMR-meter;Afname Actief;88,750;kWh;Gevalideerd;
12-01-2026;11:30:00;12-01-2026;11:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;11:30:00;12-01-2026;11:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;11:30:00;12-01-2026;11:45:00;="541448800000018463";;AMR-meter;Afname Inductief;25,625;kVArh;Gevalideerd;
12-01-2026;11:45:00;12-01-2026;12:00:00;="541448800000018463";;AMR-meter;Afname Actief;113,125;kWh;Gevalideerd;
12-01-2026;11:45:00;12-01-2026;12:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;11:45:00;12-01-2026;12:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;11:45:00;12-01-2026;12:00:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
12-01-2026;12:00:00;12-01-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Actief;110,625;kWh;Gevalideerd;
12-01-2026;12:00:00;12-01-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;12:00:00;12-01-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;12:00:00;12-01-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Inductief;26,250;kVArh;Gevalideerd;
12-01-2026;12:15:00;12-01-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Actief;99,375;kWh;Gevalideerd;
12-01-2026;12:15:00;12-01-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
12-01-2026;12:15:00;12-01-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
12-01-2026;12:15:00;12-01-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Inductief;24,375;kVArh;Gevalideerd;
