datetime,productie_kwh,afname_kwh,injectie_kwh,totaal_verbruik_kwh,verbruik_ev_kwh,verbruik_gebouw_kwh
2025-05-21 16:00:00,195.77,285.29,0.0,481.06,0.01,481.05
2025-05-21 17:00:00,139.45,303.09,0.0,442.53,0.43,442.11
2025-05-21 18:00:00,140.63,299.81,0.0,440.44,0.01,440.43
2025-05-21 19:00:00,81.75,332.44,0.0,414.19,0.01,414.18
2025-05-21 20:00:00,8.15,417.63,0.0,425.78,0.01,425.77
2025-05-21 21:00:00,0.33,432.82,0.0,433.15,0.01,433.14
2025-05-21 22:00:00,0.0,443.12,0.0,443.12,0.01,443.12
2025-05-21 23:00:00,0.0,437.5,0.0,437.5,0.01,437.49
2025-05-22 00:00:00,0.0,461.25,0.0,461.25,0.01,461.24
2025-05-22 01:00:00,0.0,413.75,0.0,413.75,0.0,413.74
2025-05-22 02:00:00,0.0,436.25,0.0,436.25,0.01,436.24
2025-05-22 03:00:00,0.0,427.5,0.0,427.5,0.01,427.49
2025-05-22 04:00:00,0.0,418.12,0.0,418.12,0.01,418.12
2025-05-22 05:00:00,0.0,432.37,0.0,432.37,0.01,432.37
2025-05-22 06:00:00,11.34,450.89,0.0,462.23,0.01,462.23
2025-05-22 07:00:00,60.62,377.81,0.0,438.44,7.74,430.7
2025-05-22 08:00:00,154.75,321.16,0.0,475.91,23.54,452.37
2025-05-22 09:00:00,221.72,268.85,0.0,490.57,57.05,433.52
2025-05-22 10:00:00,220.15,217.16,0.0,437.31,50.19,387.12
2025-05-22 11:00:00,420.88,0.0,9.94,410.94,14.81,396.12
2025-05-22 12:00:00,375.52,25.71,0.0,401.23,0.04,401.2
2025-05-22 13:00:00,489.74,0.0,83.01,406.73,0.62,406.12
2025-05-22 14:00:00,368.11,61.28,0.0,429.38,2.43,426.95
2025-05-22 15:00:00,212.74,199.79,0.0,412.52,4.12,408.41
2025-05-22 16:00:00,485.49,0.0,99.74,385.75,11.15,374.6
2025-05-22 17:00:00,548.97,0.0,179.42,369.55,8.75,360.8
2025-05-22 18:00:00,349.19,0.0,39.42,309.77,0.01,309.76
2025-05-22 19:00:00,243.38,92.54,0.0,335.92,0.01,335.92
2025-05-22 20:00:00,111.89,231.26,0.0,343.15,0.01,343.14
2025-05-22 21:00:00,9.79,334.41,0.0,344.2,0.01,344.2
2025-05-22 22:00:00,0.0,368.12,0.0,368.12,0.01,368.12
2025-05-22 23:00:00,0.0,365.0,0.0,365.0,0.01,364.99
2025-05-23 00:00:00,0.0,344.38,0.0,344.38,0.01,344.37
2025-05-23 01:00:00,0.0,364.38,0.0,364.38,0.01,364.37
2025-05-23 02:00:00,0.0,386.88,0.0,386.88,0.01,386.87
2025-05-23 03:00:00,0.0,402.5,0.0,402.5,0.01,402.49
2025-05-23 04:00:00,0.0,385.62,0.0,385.62,0.01,385.62
2025-05-23 05:00:00,1.53,384.55,0.0,386.08,0.01,386.07
2025-05-23 06:00:00,44.31,366.39,0.0,410.7,6.25,404.44
2025-05-23 07:00:00,177.36,290.46,0.0,467.82,42.88,424.94
2025-05-23 08:00:00,356.67,215.66,0.0,572.33,94.49,477.84
2025-05-23 09:00:00,482.77,92.46,0.0,575.22,113.6,461.63
2025-05-23 10:00:00,427.96,170.86,0.0,598.82,104.27,494.55
2025-05-23 11:00:00,668.28,0.0,131.35,536.93,80.33,456.6
2025-05-23 12:00:00,769.5,0.0,309.21,460.29,60.15,400.14
2025-05-23 13:00:00,704.38,0.0,311.21,393.18,30.01,363.16
2025-05-23 14:00:00,514.63,0.0,137.78,376.85,18.06,358.8
2025-05-23 15:00:00,387.35,0.0,24.0,363.35,12.64,350.71
2025-05-23 16:00:00,652.39,0.0,306.38,346.01,2.01,344.0
2025-05-23 17:00:00,667.56,0.0,336.52,331.04,0.74,330.3
2025-05-23 18:00:00,508.59,0.0,156.57,352.03,0.14,351.89
2025-05-23 19:00:00,301.84,40.8,0.0,342.65,0.01,342.64
2025-05-23 20:00:00,113.41,233.4,0.0,346.81,0.01,346.81
2025-05-23 21:00:00,14.12,319.22,0.0,333.34,0.01,333.33
2025-05-23 22:00:00,0.0,350.62,0.0,350.62,0.01,350.62
2025-05-23 23:00:00,0.0,360.0,0.0,360.0,0.01,359.99
2025-05-24 00:00:00,0.0,330.62,0.0,330.62,0.01,330.62
2025-05-24 01:00:00,0.0,311.88,0.0,311.88,0.01,311.87
2025-05-24 02:00:00,0.0,323.75,0.0,323.75,0.01,323.74
2025-05-24 03:00:00,0.0,295.62,0.0,295.62,0.0,295.62
2025-05-24 04:00:00,0.0,180.0,0.0,180.0,0.01,179.99
2025-05-24 05:00:00,1.28,75.94,0.0,77.22,0.01,77.21
2025-05-24 06:00:00,26.67,42.95,0.0,69.62,0.01,69.61
2025-05-24 07:00:00,100.4,0.0,30.88,69.51,0.01,69.51
2025-05-24 08:00:00,205.91,0.0,136.59,69.32,0.0,69.31
2025-05-24 09:00:00,343.2,0.0,279.32,63.88,0.01,63.88
2025-05-24 10:00:00,712.52,0.0,634.81,77.71,0.01,77.71
2025-05-24 11:00:00,841.25,0.0,761.53,79.72,0.01,79.71
2025-05-24 12:00:00,848.43,0.0,770.71,77.72,0.01,77.72
2025-05-24 13:00:00,839.17,0.0,764.4,74.77,0.01,74.76
2025-05-24 14:00:00,840.43,0.0,811.0,29.44,0.01,29.43
2025-05-24 15:00:00,665.46,0.0,616.55,48.91,0.01,48.91
2025-05-24 16:00:00,728.11,0.0,630.93,97.18,0.01,97.17
2025-05-24 17:00:00,518.42,0.0,449.0,69.42,0.01,69.42
2025-05-24 18:00:00,432.84,0.0,359.16,73.67,0.01,73.67
2025-05-24 19:00:00,219.18,0.0,151.01,68.16,0.01,68.15
2025-05-24 20:00:00,70.0,0.0,1.56,68.44,0.01,68.43
2025-05-24 21:00:00,13.31,55.24,0.0,68.55,0.01,68.54
2025-05-24 22:00:00,0.0,73.75,0.0,73.75,0.01,73.74
2025-05-24 23:00:00,0.0,80.62,0.0,80.62,0.01,80.62
2025-05-25 00:00:00,0.0,80.62,0.0,80.62,0.01,80.62
2025-05-25 01:00:00,0.0,81.25,0.0,81.25,0.0,81.24
2025-05-25 02:00:00,0.0,73.12,0.0,73.12,0.01,73.12
2025-05-25 03:00:00,0.0,73.12,0.0,73.12,0.01,73.12
2025-05-25 04:00:00,0.0,72.5,0.0,72.5,0.01,72.49
2025-05-25 05:00:00,0.0,72.53,0.0,72.53,0.0,72.53
2025-05-25 06:00:00,7.69,63.25,0.0,70.94,0.01,70.94
2025-05-25 07:00:00,17.9,50.85,0.0,68.75,0.01,68.74
2025-05-25 08:00:00,32.94,29.29,0.0,62.23,0.01,62.22
2025-05-25 09:00:00,52.66,16.98,0.0,69.64,0.01,69.64
2025-05-25 10:00:00,141.94,0.0,64.49,77.45,0.01,77.45
2025-05-25 11:00:00,334.89,0.0,252.44,82.46,0.01,82.45
2025-05-25 12:00:00,524.87,0.0,434.91,89.96,0.01,89.96
2025-05-25 13:00:00,566.19,0.0,496.88,69.31,0.01,69.3
2025-05-25 14:00:00,849.94,0.0,768.57,81.37,0.01,81.37
2025-05-25 15:00:00,788.4,0.0,714.05,74.35,0.01,74.34
2025-05-25 16:00:00,781.13,0.0,675.9,105.22,0.01,105.22
2025-05-25 17:00:00,775.38,0.0,703.26,72.12,0.01,72.12
2025-05-25 18:00:00,509.23,0.0,437.43,71.79,0.01,71.79
2025-05-25 19:00:00,301.19,0.0,167.14,134.05,0.01,134.04
2025-05-25 20:00:00,119.71,13.08,0.0,132.79,0.01,132.78
2025-05-25 21:00:00,15.92,207.08,0.0,223.0,0.01,223.0
2025-05-25 22:00:00,0.0,241.25,0.0,241.25,0.01,241.24
2025-05-25 23:00:00,0.0,229.38,0.0,229.38,0.01,229.37
2025-05-26 00:00:00,0.0,278.75,0.0,278.75,0.01,278.74
2025-05-26 01:00:00,0.0,280.0,0.0,280.0,0.0,280.0
2025-05-26 02:00:00,0.0,310.62,0.0,310.62,0.01,310.62
2025-05-26 03:00:00,0.0,301.25,0.0,301.25,0.01,301.24
2025-05-26 04:00:00,0.0,287.5,0.0,287.5,0.01,287.49
2025-05-26 05:00:00,0.19,336.19,0.0,336.38,0.0,336.37
2025-05-26 06:00:00,6.55,326.26,0.0,332.8,1.55,331.25
2025-05-26 07:00:00,36.95,349.27,0.0,386.21,25.95,360.26
2025-05-26 08:00:00,87.02,391.72,0.0,478.74,91.03,387.7
2025-05-26 09:00:00,144.54,325.66,0.0,470.21,125.69,344.51
2025-05-26 10:00:00,99.42,444.83,0.0,544.26,126.48,417.77
2025-05-26 11:00:00,398.44,95.55,0.0,493.99,85.05,408.94
2025-05-26 12:00:00,667.03,0.0,143.62,523.41,52.34,471.07
2025-05-26 13:00:00,696.0,0.0,211.54,484.46,12.17,472.29
2025-05-26 14:00:00,467.3,45.76,0.0,513.07,4.2,508.87
2025-05-26 15:00:00,538.83,0.0,69.67,469.16,3.66,465.5
2025-05-26 16:00:00,738.34,0.0,283.18,455.16,0.96,454.2
2025-05-26 17:00:00,716.27,0.0,280.6,435.67,0.5,435.17
2025-05-26 18:00:00,518.04,0.0,114.21,403.83,0.01,403.82
2025-05-26 19:00:00,309.35,100.01,0.0,409.37,0.01,409.36
2025-05-26 20:00:00,118.56,285.75,0.0,404.3,0.01,404.3
2025-05-26 21:00:00,15.76,387.07,0.0,402.83,0.01,402.82
2025-05-26 22:00:00,0.0,388.12,0.0,388.12,0.01,388.12
2025-05-26 23:00:00,0.0,388.75,0.0,388.75,0.0,388.74
2025-05-27 00:00:00,0.0,388.75,0.0,388.75,0.01,388.74
2025-05-27 01:00:00,0.0,386.25,0.0,386.25,0.01,386.24
2025-05-27 02:00:00,0.0,438.12,0.0,438.12,0.01,438.12
2025-05-27 03:00:00,0.0,431.25,0.0,431.25,0.01,431.24
2025-05-27 04:00:00,0.0,419.38,0.0,419.38,0.01,419.37
2025-05-27 05:00:00,1.42,407.23,0.0,408.65,0.01,408.65
2025-05-27 06:00:00,37.93,394.28,0.0,432.21,0.01,432.21
2025-05-27 07:00:00,190.71,272.3,0.0,463.01,11.6,451.41
2025-05-27 08:00:00,359.43,167.26,0.0,526.69,33.4,493.29
2025-05-27 09:00:00,558.26,0.0,63.52,494.74,34.82,459.92
2025-05-27 10:00:00,645.83,0.0,128.28,517.54,60.95,456.59
2025-05-27 11:00:00,575.7,0.0,44.87,530.83,36.97,493.86
2025-05-27 12:00:00,633.1,0.0,157.84,475.26,43.28,431.98
2025-05-27 13:00:00,367.93,138.38,0.0,506.32,36.09,470.23
2025-05-27 14:00:00,477.95,42.44,0.0,520.38,23.58,496.81
2025-05-27 15:00:00,348.4,193.47,0.0,541.87,4.28,537.59
2025-05-27 16:00:00,405.99,127.86,0.0,533.85,0.01,533.85
2025-05-27 17:00:00,310.83,180.61,0.0,491.44,0.01,491.44
2025-05-27 18:00:00,260.76,236.48,0.0,497.23,0.01,497.23
2025-05-27 19:00:00,219.78,282.47,0.0,502.24,0.01,502.24
2025-05-27 20:00:00,114.36,345.92,0.0,460.28,0.01,460.28
2025-05-27 21:00:00,23.08,427.78,0.0,450.86,0.01,450.85
2025-05-27 22:00:00,0.0,471.88,0.0,471.88,0.01,471.87
2025-05-27 23:00:00,0.0,462.5,0.0,462.5,0.01,462.49
2025-05-28 00:00:00,0.0,468.12,0.0,468.12,0.01,468.12
2025-05-28 01:00:00,0.0,440.0,0.0,440.0,0.01,439.99
2025-05-28 02:00:00,0.0,463.75,0.0,463.75,0.01,463.74
2025-05-28 03:00:00,0.0,457.5,0.0,457.5,0.01,457.49
2025-05-28 04:00:00,0.0,401.88,0.0,401.88,0.01,401.87
2025-05-28 05:00:00,2.23,401.7,0.0,403.93,0.01,403.92
2025-05-28 06:00:00,55.81,381.32,0.0,437.13,0.01,437.12
2025-05-28 07:00:00,188.88,301.25,0.0,490.13,5.1,485.03
2025-05-28 08:00:00,348.31,216.74,0.0,565.05,63.1,501.95
2025-05-28 09:00:00,476.66,49.09,0.0,525.75,91.32,434.42
2025-05-28 10:00:00,770.19,0.0,273.59,496.6,65.51,431.09
2025-05-28 11:00:00,659.28,0.0,131.99,527.29,57.3,469.99
2025-05-28 12:00:00,239.13,254.12,0.0,493.25,47.49,445.76
2025-05-28 13:00:00,245.3,309.3,0.0,554.6,39.47,515.13
2025-05-28 14:00:00,242.33,300.47,0.0,542.8,15.04,527.76
2025-05-28 15:00:00,194.24,380.79,0.0,575.03,11.39,563.64
2025-05-28 16:00:00,92.91,404.32,0.0,497.23,9.23,488.0
2025-05-28 17:00:00,79.01,395.23,0.0,474.24,1.78,472.46
2025-05-28 18:00:00,194.55,321.26,0.0,515.81,0.01,515.81
2025-05-28 19:00:00,95.73,350.51,0.0,446.24,0.01,446.24
2025-05-28 20:00:00,72.46,168.28,0.0,240.75,0.01,240.74
2025-05-28 21:00:00,3.37,63.96,0.0,67.33,0.01,67.32
2025-05-28 22:00:00,0.0,72.5,0.0,72.5,0.01,72.49
2025-05-28 23:00:00,0.0,71.25,0.0,71.25,0.01,71.24
2025-05-29 00:00:00,0.0,66.25,0.0,66.25,0.01,66.24
2025-05-29 01:00:00,0.0,59.38,0.0,59.38,0.01,59.37
2025-05-29 02:00:00,0.0,60.0,0.0,60.0,0.01,59.99
2025-05-29 03:00:00,0.0,85.0,0.0,85.0,0.01,84.99
2025-05-29 04:00:00,0.0,86.88,0.0,86.88,0.01,86.87
2025-05-29 05:00:00,0.0,85.47,0.0,85.47,0.01,85.46
2025-05-29 06:00:00,15.47,70.54,0.0,86.01,0.01,86.01
2025-05-29 07:00:00,103.95,0.0,18.41,85.54,0.01,85.53
2025-05-29 08:00:00,240.56,0.0,155.63,84.93,0.01,84.92
2025-05-29 09:00:00,209.93,0.0,122.6,87.33,0.01,87.33
2025-05-29 10:00:00,403.41,0.0,317.07,86.34,0.01,86.34
2025-05-29 11:00:00,710.0,0.0,615.73,94.28,0.01,94.27
2025-05-29 12:00:00,629.07,0.0,533.6,95.47,0.01,95.46
2025-05-29 13:00:00,845.95,0.0,750.14,95.81,0.01,95.8
2025-05-29 14:00:00,893.22,0.0,803.91,89.31,0.01,89.3
2025-05-29 15:00:00,889.75,0.0,794.78,94.96,0.01,94.96
2025-05-29 16:00:00,856.53,0.0,764.36,92.16,0.01,92.16
2025-05-29 17:00:00,715.26,0.0,622.29,92.97,0.01,92.96
2025-05-29 18:00:00,517.75,0.0,426.34,91.41,0.01,91.4
2025-05-29 19:00:00,309.0,0.0,218.21,90.79,0.01,90.78
2025-05-29 20:00:00,96.67,0.0,11.87,84.8,0.01,84.79
2025-05-29 21:00:00,7.1,98.18,0.0,105.28,0.01,105.27
2025-05-29 22:00:00,0.0,118.89,0.0,118.89,0.01,118.89
2025-05-29 23:00:00,0.0,168.75,0.0,168.75,0.01,168.74
2025-05-30 00:00:00,0.0,143.12,0.0,143.12,0.01,143.12
2025-05-30 01:00:00,0.0,150.62,0.0,150.62,0.01,150.62
2025-05-30 02:00:00,0.0,152.5,0.0,152.5,0.01,152.49
2025-05-30 03:00:00,0.0,139.38,0.0,139.38,0.01,139.37
2025-05-30 04:00:00,0.0,100.62,0.0,100.62,0.01,100.62
2025-05-30 05:00:00,0.55,122.95,0.0,123.49,2.29,121.2
2025-05-30 06:00:00,19.45,128.02,0.0,147.47,20.21,127.26
2025-05-30 07:00:00,68.65,80.11,0.0,148.76,32.96,115.8
2025-05-30 08:00:00,132.97,28.19,0.0,161.16,47.25,113.91
2025-05-30 09:00:00,141.62,50.78,0.0,192.4,59.82,132.59
2025-05-30 10:00:00,255.85,0.0,77.29,178.56,42.52,136.04
2025-05-30 11:00:00,377.54,0.0,241.1,136.43,21.37,115.06
2025-05-30 12:00:00,365.05,0.0,214.87,150.18,10.69,139.49
2025-05-30 13:00:00,492.02,0.0,340.81,151.21,10.67,140.55
2025-05-30 14:00:00,601.24,0.0,440.68,160.56,10.6,149.96
2025-05-30 15:00:00,550.97,0.0,410.78,140.18,2.91,137.27
2025-05-30 16:00:00,526.92,0.0,391.78,135.15,0.01,135.14
2025-05-30 17:00:00,570.43,0.0,457.63,112.8,0.03,112.77
2025-05-30 18:00:00,275.18,0.0,155.76,119.43,0.01,119.42
2025-05-30 19:00:00,144.15,0.0,26.33,117.82,0.01,117.81
2025-05-30 20:00:00,32.84,65.67,0.0,98.52,0.01,98.51
2025-05-30 21:00:00,5.82,43.4,0.0,49.22,0.01,49.22
2025-05-30 22:00:00,0.0,48.16,0.0,48.16,0.01,48.15
2025-05-30 23:00:00,0.0,49.38,0.0,49.38,0.01,49.37
2025-05-31 00:00:00,0.0,53.12,0.0,53.12,0.01,53.12
2025-05-31 01:00:00,0.17,52.95,0.0,53.12,0.01,53.12
2025-05-31 02:00:00,5.56,44.44,0.0,50.0,0.01,49.99
2025-05-31 03:00:00,2.88,42.74,0.0,45.62,0.01,45.62
2025-05-31 04:00:00,0.0,45.0,0.0,45.0,0.01,44.99
2025-05-31 05:00:00,0.0,43.4,0.0,43.4,0.01,43.4
2025-05-31 06:00:00,7.95,33.65,0.0,41.6,0.01,41.59
2025-05-31 07:00:00,43.99,16.9,0.0,60.89,0.01,60.88
2025-05-31 08:00:00,65.16,4.43,0.0,69.59,0.01,69.58
2025-05-31 09:00:00,132.33,0.0,63.97,68.36,0.01,68.35
2025-05-31 10:00:00,199.02,0.0,130.43,68.59,0.01,68.59
2025-05-31 11:00:00,257.89,0.0,187.66,70.23,0.01,70.23
2025-05-31 12:00:00,440.65,0.0,370.76,69.88,0.01,69.88
2025-05-31 13:00:00,564.32,0.0,493.13,71.19,0.01,71.19
2025-05-31 14:00:00,581.85,0.0,498.52,83.33,0.01,83.32
2025-05-31 15:00:00,671.9,0.0,600.25,71.66,0.01,71.65
2025-05-31 16:00:00,577.07,0.0,505.85,71.22,0.01,71.21
2025-05-31 17:00:00,410.45,0.0,336.76,73.69,0.01,73.68
2025-05-31 18:00:00,224.38,0.0,152.6,71.78,0.01,71.77
2025-05-31 19:00:00,57.19,12.48,0.0,69.67,0.01,69.66
2025-05-31 20:00:00,22.69,53.92,0.0,76.62,0.01,76.61
2025-05-31 21:00:00,4.1,64.26,0.0,68.36,0.01,68.35
2025-05-31 22:00:00,0.0,72.5,0.0,72.5,0.01,72.49
2025-05-31 23:00:00,0.0,72.5,0.0,72.5,0.01,72.49
2025-06-01 00:00:00,0.0,72.5,0.0,72.5,0.01,72.49
2025-06-01 01:00:00,0.0,71.88,0.0,71.88,0.01,71.87
2025-06-01 02:00:00,0.0,75.0,0.0,75.0,0.01,74.99
2025-06-01 03:00:00,0.0,79.38,0.0,79.38,0.01,79.37
2025-06-01 04:00:00,0.0,78.75,0.0,78.75,0.01,78.74
2025-06-01 05:00:00,0.0,77.59,0.0,77.59,0.01,77.58
2025-06-01 06:00:00,1.95,65.93,0.0,67.88,0.01,67.87
2025-06-01 07:00:00,11.23,55.2,0.0,66.43,0.01,66.42
2025-06-01 08:00:00,26.64,40.5,0.0,67.14,0.01,67.14
2025-06-01 09:00:00,53.17,13.62,0.0,66.79,0.01,66.78
2025-06-01 10:00:00,75.73,0.0,7.98,67.75,0.01,67.74
2025-06-01 11:00:00,144.76,0.0,75.49,69.27,0.01,69.26
2025-06-01 12:00:00,173.16,0.0,105.36,67.8,0.01,67.8
2025-06-01 13:00:00,154.36,0.0,86.52,67.85,0.01,67.84
2025-06-01 14:00:00,137.41,0.0,66.43,70.98,0.01,70.98
2025-06-01 15:00:00,86.01,0.0,16.58,69.43,0.01,69.42
2025-06-01 16:00:00,60.85,7.85,0.0,68.7,0.01,68.69
2025-06-01 17:00:00,73.02,0.0,3.27,69.75,0.01,69.75
2025-06-01 18:00:00,47.11,22.47,0.0,69.58,0.01,69.57
2025-06-01 19:00:00,23.13,100.57,0.0,123.7,0.01,123.7
2025-06-01 20:00:00,12.52,142.8,0.0,155.32,0.01,155.31
2025-06-01 21:00:00,1.18,232.8,0.0,233.98,0.01,233.97
2025-06-01 22:00:00,0.0,274.47,0.0,274.47,0.01,274.46
2025-06-01 23:00:00,0.0,301.88,0.0,301.88,0.01,301.87
2025-06-02 00:00:00,0.0,317.5,0.0,317.5,0.01,317.49
2025-06-02 01:00:00,0.0,339.38,0.0,339.38,0.01,339.37
2025-06-02 02:00:00,0.0,351.25,0.0,351.25,0.01,351.24
2025-06-02 03:00:00,0.0,405.0,0.0,405.0,0.01,404.99
2025-06-02 04:00:00,0.0,375.62,0.0,375.62,0.01,375.62
2025-06-02 05:00:00,0.25,404.56,0.0,404.81,0.01,404.8
2025-06-02 06:00:00,13.26,425.95,0.0,439.21,0.01,439.21
2025-06-02 07:00:00,50.67,373.74,0.0,424.42,3.44,420.97
2025-06-02 08:00:00,87.25,425.57,0.0,512.83,41.06,471.76
2025-06-02 09:00:00,207.31,339.01,0.0,546.32,78.07,468.25
2025-06-02 10:00:00,379.66,195.28,0.0,574.94,70.19,504.75
2025-06-02 11:00:00,493.34,68.46,0.0,561.8,61.43,500.37
2025-06-02 12:00:00,573.87,0.0,42.25,531.62,55.72,475.9
2025-06-02 13:00:00,732.15,0.0,226.91,505.24,49.1,456.14
2025-06-02 14:00:00,743.98,0.0,223.66,520.32,46.17,474.15
2025-06-02 15:00:00,726.86,0.0,231.97,494.89,25.5,469.39
2025-06-02 16:00:00,598.6,0.0,98.69,499.91,15.88,484.03
2025-06-02 17:00:00,468.35,0.0,1.46,466.89,14.91,451.98
2025-06-02 18:00:00,316.31,159.05,0.0,475.36,7.42,467.94
2025-06-02 19:00:00,189.35,278.94,0.0,468.3,0.01,468.29
2025-06-02 20:00:00,151.18,285.1,0.0,436.27,0.01,436.27
2025-06-02 21:00:00,22.59,423.75,0.0,446.34,0.01,446.33
2025-06-02 22:00:00,0.04,469.33,0.0,469.38,0.01,469.37
2025-06-02 23:00:00,0.0,459.38,0.0,459.38,0.01,459.37
2025-06-03 00:00:00,0.0,416.25,0.0,416.25,0.01,416.24
2025-06-03 01:00:00,0.0,408.75,0.0,408.75,0.01,408.74
2025-06-03 02:00:00,0.0,453.75,0.0,453.75,0.01,453.74
2025-06-03 03:00:00,0.0,445.62,0.0,445.62,0.01,445.62
2025-06-03 04:00:00,0.0,444.38,0.0,444.38,0.01,444.37
2025-06-03 05:00:00,4.02,450.26,0.0,454.29,0.01,454.28
2025-06-03 06:00:00,36.62,441.93,0.0,478.55,0.01,478.54
2025-06-03 07:00:00,139.63,316.91,0.0,456.55,3.05,453.5
2025-06-03 08:00:00,340.12,244.47,0.0,584.59,81.19,503.4
2025-06-03 09:00:00,480.59,138.26,0.0,618.85,122.62,496.23
2025-06-03 10:00:00,392.23,221.84,0.0,614.07,106.11,507.96
2025-06-03 11:00:00,508.95,84.63,0.0,593.58,67.49,526.09
2025-06-03 12:00:00,590.66,0.0,74.19,516.47,25.52,490.95
2025-06-03 13:00:00,774.87,0.0,243.69,531.17,26.17,505.0
2025-06-03 14:00:00,858.23,0.0,349.41,508.82,1.15,507.67
2025-06-03 15:00:00,875.22,0.0,369.9,505.32,0.01,505.32
2025-06-03 16:00:00,761.61,0.0,275.57,486.04,0.01,486.03
2025-06-03 17:00:00,511.74,0.0,67.4,444.34,0.46,443.88
2025-06-03 18:00:00,351.68,72.41,0.0,424.08,0.01,424.08
2025-06-03 19:00:00,160.92,242.36,0.0,403.28,0.01,403.28
2025-06-03 20:00:00,46.34,353.2,0.0,399.54,0.01,399.54
2025-06-03 21:00:00,10.85,383.64,0.0,394.49,0.01,394.49
2025-06-03 22:00:00,0.0,406.25,0.0,406.25,0.01,406.24
2025-06-03 23:00:00,0.0,411.88,0.0,411.88,0.01,411.87
2025-06-04 00:00:00,0.0,400.0,0.0,400.0,0.01,399.99
2025-06-04 01:00:00,0.0,400.62,0.0,400.62,0.01,400.62
2025-06-04 02:00:00,0.0,408.12,0.0,408.12,0.01,408.12
2025-06-04 03:00:00,0.0,411.88,0.0,411.88,0.01,411.87
2025-06-04 04:00:00,0.0,393.12,0.0,393.12,0.01,393.12
2025-06-04 05:00:00,1.14,383.22,0.0,384.35,0.01,384.35
2025-06-04 06:00:00,41.78,331.63,0.0,373.42,0.14,373.28
2025-06-04 07:00:00,92.72,318.14,0.0,410.86,18.71,392.15
2025-06-04 08:00:00,191.43,289.46,0.0,480.89,69.4,411.49
2025-06-04 09:00:00,442.47,0.0,1.03,441.44,96.5,344.94
2025-06-04 10:00:00,520.28,0.0,86.81,433.47,71.62,361.85
2025-06-04 11:00:00,664.18,0.0,219.19,444.99,32.22,412.77
2025-06-04 12:00:00,687.19,0.0,271.03,416.16,4.74,411.42
2025-06-04 13:00:00,621.23,0.0,164.61,456.61,9.8,446.81
2025-06-04 14:00:00,637.91,0.0,190.23,447.67,8.64,439.03
2025-06-04 15:00:00,514.01,0.0,61.8,452.21,9.54,442.67
2025-06-04 16:00:00,469.89,0.0,28.66,441.23,4.73,436.5
2025-06-04 17:00:00,479.38,0.0,50.85,428.53,0.86,427.67
2025-06-04 18:00:00,296.93,122.28,0.0,419.21,0.03,419.18
2025-06-04 19:00:00,108.31,313.62,0.0,421.93,0.01,421.92
2025-06-04 20:00:00,47.59,364.73,0.0,412.32,0.01,412.32
2025-06-04 21:00:00,5.93,378.98,0.0,384.9,0.01,384.9
2025-06-04 22:00:00,0.0,439.38,0.0,439.38,0.01,439.37
2025-06-04 23:00:00,0.0,388.12,0.0,388.12,0.01,388.12
2025-06-05 00:00:00,0.0,371.88,0.0,371.88,0.01,371.87
2025-06-05 01:00:00,0.0,371.25,0.0,371.25,0.01,371.24
2025-06-05 02:00:00,0.0,416.25,0.0,416.25,0.01,416.24
2025-06-05 03:00:00,0.0,408.12,0.0,408.12,0.01,408.12
2025-06-05 04:00:00,0.0,400.0,0.0,400.0,0.01,399.99
2025-06-05 05:00:00,3.11,410.79,0.0,413.9,0.01,413.9
2025-06-05 06:00:00,66.32,375.58,0.0,441.9,1.78,440.12
2025-06-05 07:00:00,156.38,309.41,0.0,465.79,18.99,446.8
2025-06-05 08:00:00,379.97,176.05,0.0,556.03,83.27,472.76
2025-06-05 09:00:00,525.02,43.14,0.0,568.16,103.04,465.12
2025-06-05 10:00:00,703.44,0.0,156.83,546.61,76.0,470.61
2025-06-05 11:00:00,833.61,0.0,283.27,550.33,64.06,486.27
2025-06-05 12:00:00,879.88,0.0,371.57,508.31,51.42,456.89
2025-06-05 13:00:00,805.0,0.0,310.0,495.0,30.88,464.12
2025-06-05 14:00:00,792.61,0.0,333.7,458.91,3.24,455.67
2025-06-05 15:00:00,879.47,0.0,399.55,479.92,0.01,479.91
2025-06-05 16:00:00,855.3,0.0,399.92,455.38,0.01,455.37
2025-06-05 17:00:00,719.64,0.0,286.8,432.84,0.01,432.83
2025-06-05 18:00:00,528.79,0.0,96.72,432.07,0.01,432.06
2025-06-05 19:00:00,323.28,84.57,0.0,407.85,0.01,407.85
2025-06-05 20:00:00,140.66,232.75,0.0,373.41,0.0,373.4
2025-06-05 21:00:00,33.93,343.72,0.0,377.65,0.01,377.64
2025-06-05 22:00:00,0.32,404.06,0.0,404.38,0.01,404.37
2025-06-05 23:00:00,0.0,390.62,0.0,390.62,0.01,390.62
2025-06-06 00:00:00,0.0,412.5,0.0,412.5,0.01,412.49
2025-06-06 01:00:00,0.0,383.12,0.0,383.12,0.01,383.12
2025-06-06 02:00:00,0.0,453.12,0.0,453.12,0.0,453.12
2025-06-06 03:00:00,0.0,458.12,0.0,458.12,0.01,458.12
2025-06-06 04:00:00,0.0,438.12,0.0,438.12,0.01,438.12
2025-06-06 05:00:00,1.28,403.6,0.0,404.88,0.01,404.87
2025-06-06 06:00:00,37.45,375.74,0.0,413.19,1.75,411.44
2025-06-06 07:00:00,185.05,294.77,0.0,479.82,13.58,466.24
